@relation jedit-4.1-clean-sorted

@attribute id numeric
@attribute name {jEdit}
@attribute version numeric
@attribute name.1 {org.gjt.sp.jedit.jEdit,org.gjt.sp.jedit.textarea.JEditTextArea,org.gjt.sp.jedit.Buffer,org.gjt.sp.jedit.Java14,org.gjt.sp.jedit.browser.VFSBrowser,org.gjt.sp.jedit.search.SearchDialog,org.gjt.sp.jedit.MiscUtilities,org.gjt.sp.jedit.View,org.gjt.sp.jedit.gui.DockableWindowManager,org.gjt.sp.jedit.textarea.TextAreaPainter,org.gjt.sp.jedit.gui.CompleteWord,org.gjt.sp.jedit.io.FileVFS,org.gjt.sp.jedit.gui.GrabKeyDialog,org.gjt.sp.jedit.textarea.ChunkCache,org.gjt.sp.jedit.EditPane,org.gjt.sp.jedit.browser.BrowserView,org.gjt.sp.jedit.gui.KeyEventWorkaround,org.gjt.sp.jedit.buffer.BufferIORequest,org.gjt.sp.jedit.textarea.Gutter,org.gjt.sp.jedit.io.FileRootsVFS,org.gjt.sp.jedit.gui.StatusBar,org.gjt.sp.jedit.GUIUtilities,org.gjt.sp.jedit.ActionSet,org.gjt.sp.jedit.search.HyperSearchResults,org.gjt.sp.jedit.search.SearchAndReplace,org.gjt.sp.jedit.BufferHistory,org.gjt.sp.jedit.Autosave,org.gjt.sp.jedit.gui.DefaultInputHandler,org.gjt.sp.jedit.gui.BeanShellErrorDialog,org.gjt.sp.jedit.gui.SplashScreen,org.gjt.sp.jedit.gui.PanelWindowContainer,org.gjt.sp.jedit.gui.HistoryModel,com.microstar.xml.XmlParser,org.gjt.sp.jedit.textarea.Selection,org.gjt.sp.jedit.browser.BrowserIORequest,org.gjt.sp.jedit.syntax.TokenMarker,org.gjt.sp.jedit.buffer.BufferChangeListener,org.gjt.sp.jedit.gui.BufferOptions,org.gjt.sp.jedit.buffer.BufferChangeAdapter,org.gjt.sp.jedit.gui.OptionsDialog,org.gjt.sp.jedit.options.AbbrevsOptionPane,org.gjt.sp.jedit.BeanShell,org.gjt.sp.jedit.OperatingSystem,org.gjt.sp.jedit.Macros,org.gjt.sp.jedit.search.BufferListSet,org.gjt.sp.jedit.gui.LogViewer,org.gjt.sp.jedit.options.ShortcutsOptionPane,org.gjt.sp.jedit.syntax.ParserRuleSet,org.gjt.sp.util.WorkThreadPool,bsh.Interpreter,org.gjt.sp.jedit.options.ContextOptionPane,org.gjt.sp.jedit.io.VFSManager,org.gjt.sp.jedit.textarea.ExtensionManager,org.gjt.sp.jedit.pluginmgr.Roster,org.gjt.sp.jedit.gui.InputHandler,org.gjt.sp.jedit.gui.ErrorListCellRenderer,org.gjt.sp.jedit.io.VFS,org.gjt.sp.jedit.options.EditingOptionPane,org.gjt.sp.jedit.buffer.FoldHandler,org.gjt.sp.jedit.SettingsReloader,org.gjt.sp.jedit.gui.AboutDialog,org.gjt.sp.jedit.buffer.ExplicitFoldHandler,org.gjt.sp.jedit.buffer.UndoManager,org.gjt.sp.jedit.gui.EditAbbrevDialog,org.gjt.sp.jedit.buffer.OffsetManager,org.gjt.sp.jedit.options.ToolBarOptionPane,org.gjt.sp.jedit.Registers,org.gjt.sp.jedit.search.SearchBar,bsh.NameSpace,org.gjt.sp.jedit.gui.FloatingWindowContainer,org.gjt.sp.jedit.syntax.XModeHandler,org.gjt.sp.jedit.browser.VFSFileChooserDialog,org.gjt.sp.jedit.options.DockingOptionPane,org.gjt.sp.jedit.syntax.KeywordMap,org.gjt.sp.jedit.browser.FileCellRenderer,org.gjt.sp.jedit.JARClassLoader,org.gjt.sp.jedit.search.BoyerMooreSearchMatcher,org.gjt.sp.jedit.print.BufferPrintable,org.gjt.sp.jedit.help.HelpIndex,bsh.ParserTokenManager,gnu.regexp.CharIndexedStringBuffer,org.gjt.sp.jedit.syntax.SyntaxStyle,org.gjt.sp.jedit.syntax.Token,org.gjt.sp.jedit.Marker,org.gjt.sp.jedit.gui.FontSelector,org.gjt.sp.jedit.options.TextAreaOptionPane,bsh.BSHPrimitiveType,org.gjt.sp.jedit.Abbrevs,org.gjt.sp.jedit.gui.JEditMetalTheme,gnu.regexp.RETokenEndSub,gnu.regexp.RETokenRange,org.gjt.sp.jedit.options.BrowserOptionPane,bsh.InterpreterError,bsh.BSHTernaryExpression,org.gjt.sp.jedit.search.DirectoryListSet,bsh.XThis,org.gjt.sp.jedit.Mode,bsh.BSHLiteral,org.gjt.sp.jedit.gui.DockableWindowContainer,org.gjt.sp.jedit.msg.EditorExiting,gnu.regexp.CharIndexedReader,org.gjt.sp.util.Log,org.gjt.sp.jedit.syntax.DummyTokenHandler,bsh.EvalError,org.gjt.sp.jedit.options.BrowserColorsModel,org.gjt.sp.jedit.options.PrintOptionPane,org.gjt.sp.jedit.io.UrlVFS,org.gjt.sp.util.WorkThread,bsh.BSHPrimarySuffix,gnu.regexp.RE,org.gjt.sp.jedit.syntax.SoftWrapTokenHandler,bsh.BSHArrayInitializer,gnu.regexp.CharIndexedCharArray,org.gjt.sp.jedit.print.BufferPrinter1_3,gnu.regexp.CharIndexedInputStream,bsh.BSHAllocationExpression,bsh.BSHMethodInvocation,org.gjt.sp.jedit.msg.VFSUpdate,bsh.BSHReturnType,org.gjt.sp.jedit.search.HyperSearchResult,org.gjt.sp.jedit.BeanShellAction,bsh.BshMethod,bsh.BSHImportDeclaration,bsh.BSHAssignment,org.gjt.sp.jedit.gui.EnhancedCheckBoxMenuItem,bsh.BSHForStatement,bsh.BSHAmbiguousName,org.gjt.sp.jedit.help.HelpSearchPanel,org.gjt.sp.jedit.gui.IOProgressMonitor,org.gjt.sp.jedit.pluginmgr.PluginListDownloadProgress,org.gjt.sp.jedit.buffer.LineElement,org.gjt.sp.jedit.msg.BufferUpdate,org.gjt.sp.jedit.search.SearchFileSet,bsh.Parser,bsh.CommandLineReader,org.gjt.sp.jedit.syntax.Chunk,org.gjt.sp.jedit.gui.SelectLineRange,org.gjt.sp.jedit.options.GeneralOptionPane,org.gjt.sp.jedit.gui.ToolBarManager,bsh.Node,bsh.BSHBinaryExpression,bsh.This,bsh.TargetError,org.gjt.sp.jedit.textarea.ScrollListener,org.gjt.sp.jedit.gui.RolloverButton,gnu.regexp.RETokenBackRef,org.gjt.sp.jedit.pluginmgr.PluginListHandler,org.gjt.sp.jedit.msg.SearchSettingsChanged,bsh.ASCII_UCodeESC_CharStream,org.gjt.sp.jedit.buffer.IndentFoldHandler,org.gjt.sp.jedit.options.ContextAddDialog,bsh.BSHFormalComment,org.gjt.sp.util.ReadWriteLock,org.gjt.sp.jedit.OptionGroup,bsh.JJTParserState,bsh.BshClassManager,org.gjt.sp.jedit.options.Abbrev,org.gjt.sp.jedit.OptionPane,gnu.regexp.REMatch,org.gjt.sp.util.WorkRequest,org.gjt.sp.jedit.pluginmgr.InstallPluginsDialog,org.gjt.sp.jedit.syntax.DisplayTokenHandler,org.gjt.sp.jedit.browser.BrowserListener,bsh.Primitive,bsh.Reflect,org.gjt.sp.jedit.buffer.ContentManager,gnu.regexp.CharUnit,bsh.ClassPathException,bsh.BSHThrowStatement,bsh.BSHCastExpression,com.microstar.xml.HandlerBase,org.gjt.sp.jedit.msg.ViewUpdate,org.gjt.sp.jedit.gui.TipOfTheDay,bsh.BSHUnaryExpression,bsh.BSHReturnStatement,org.gjt.sp.jedit.gui.CheckBoxListModel,bsh.ConsoleInterface,org.gjt.sp.jedit.options.FirewallOptionPane,org.gjt.sp.jedit.gui.VariableGridLayout,org.gjt.sp.jedit.gui.EnhancedDialog,bsh.BSHSwitchLabel,com.microstar.xml.XmlException,org.gjt.sp.jedit.msg.PropertiesChanged,org.gjt.sp.jedit.AbstractOptionPane,gnu.regexp.REToken,gnu.regexp.UncheckedRE,org.gjt.sp.jedit.syntax.DefaultTokenHandler,org.gjt.sp.jedit.textarea.TextAreaExtension,bsh.ParserTreeConstants,org.gjt.sp.jedit.help.HelpViewer,bsh.BSHIfStatement,org.gjt.sp.jedit.options.BrowserColorsOptionPane,org.gjt.sp.jedit.EditBus,org.gjt.sp.jedit.options.GutterOptionPane,bsh.BSHLHSPrimarySuffix,gnu.regexp.RETokenPOSIX,gnu.regexp.REFilterInputStream,org.gjt.sp.jedit.buffer.DummyFoldHandler,org.gjt.sp.jedit.gui.RecentDirectoriesMenu,org.gjt.sp.jedit.buffer.RootElement,org.gjt.sp.jedit.options.StatusBarOptionPane,gnu.regexp.RETokenAny,org.gjt.sp.jedit.options.AppearanceOptionPane,org.gjt.sp.jedit.gui.RecentFilesMenu,bsh.commands.dir,gnu.regexp.REException,bsh.BSHLHSPrimaryExpression,bsh.StringUtil,bsh.Name,org.gjt.sp.jedit.options.WindowTableModel,org.gjt.sp.jedit.EditPlugin,org.gjt.sp.jedit.gui.ErrorListDialog,org.gjt.sp.jedit.pluginmgr.PluginManagerProgress,bsh.BSHBlock,org.gjt.sp.jedit.EBComponent,bsh.BSHPrimaryExpression,org.gjt.sp.jedit.options.SyntaxHiliteOptionPane,org.gjt.sp.jedit.EBMessage,org.gjt.sp.util.SegmentBuffer,org.gjt.sp.jedit.msg.EditPaneUpdate,org.gjt.sp.jedit.help.HelpTOCPanel,org.gjt.sp.jedit.search.AllBufferSet,bsh.ReturnControl,org.gjt.sp.jedit.gui.BufferSwitcher,org.gjt.sp.jedit.syntax.TokenHandler,org.gjt.sp.jedit.msg.MacrosChanged,org.gjt.sp.jedit.search.CharIndexedSegment,bsh.LHS,org.gjt.sp.jedit.TextUtilities,gnu.regexp.RETokenWordBoundary,org.gjt.sp.jedit.gui.AddAbbrevDialog,bsh.BSHFormalParameter,bsh.BSHWhileStatement,org.gjt.sp.jedit.proto.jeditresource.Handler,gnu.regexp.CharIndexed,gnu.regexp.RETokenRepeated,gnu.regexp.REMatchEnumeration,bsh.BSHType,gnu.regexp.RETokenOneOf,bsh.BSHArrayDimensions,org.gjt.sp.jedit.options.StyleTableModel,gnu.regexp.CharIndexedString,org.gjt.sp.jedit.options.AbbrevsModel,gnu.regexp.RETokenChar,gnu.regexp.REFilterReader,gnu.regexp.RETokenEnd,org.gjt.sp.jedit.options.StyleEditor,org.gjt.sp.jedit.search.RESearchMatcher,org.gjt.sp.jedit.search.HyperSearchRequest,bsh.BlockNameSpace,bsh.NameSource,bsh.TokenMgrError,bsh.CallStack,org.gjt.sp.jedit.gui.MacrosMenu,bsh.BSHSwitchStatement,org.gjt.sp.jedit.io.FavoritesVFS,org.gjt.sp.jedit.ModeCatalogHandler,bsh.reflect.ReflectManagerImpl,org.gjt.sp.jedit.EBPlugin,org.gjt.sp.jedit.gui.JCheckBoxList,gnu.regexp.RETokenStart,org.gjt.sp.jedit.proto.jeditresource.PluginResURLConnection,bsh.BSHVariableDeclarator,bsh.BSHFormalParameters,bsh.ReflectManager,org.gjt.sp.jedit.pluginmgr.PluginManager,org.gjt.sp.jedit.gui.PastePrevious,org.gjt.sp.jedit.search.CurrentBufferSet,org.gjt.sp.jedit.gui.CloseDialog,org.gjt.sp.jedit.gui.AnimatedIcon,gnu.regexp.RETokenLookAhead,gnu.regexp.RESyntax,bsh.BSHTypedVariableDeclaration,org.gjt.sp.jedit.textarea.FoldVisibilityManager,org.gjt.sp.jedit.EditAction,org.gjt.sp.jedit.EditServer,bsh.ParserConstants,org.gjt.sp.util.WorkThreadProgressListener,org.gjt.sp.jedit.msg.EditorStarted,com.microstar.xml.XmlHandler,org.gjt.sp.jedit.gui.DirectoryMenu,org.gjt.sp.jedit.gui.EnhancedMenuItem,org.gjt.sp.jedit.syntax.ParserRule,org.gjt.sp.jedit.gui.ViewRegisters,org.gjt.sp.jedit.browser.BrowserCommandsMenu,org.gjt.sp.jedit.gui.EnhancedMenu,bsh.Capabilities,org.gjt.sp.jedit.gui.FontSelectorDialog,bsh.BSHMethodDeclaration,org.gjt.sp.jedit.options.GlobalOptions,org.gjt.sp.jedit.search.SearchMatcher,bsh.ParseException,bsh.Token,bsh.JThis,org.gjt.sp.jedit.msg.EditorExitRequested,org.gjt.sp.jedit.gui.ColorWellButton,bsh.SimpleNode,bsh.BSHArguments,org.gjt.sp.jedit.pluginmgr.PluginList,org.gjt.sp.jedit.gui.AbbrevEditor,org.gjt.sp.jedit.gui.EnhancedButton,org.gjt.sp.jedit.print.BufferPrinter1_4,bsh.ReflectError,org.gjt.sp.jedit.ActionListHandler,org.gjt.sp.jedit.gui.MarkersMenu,bsh.BSHStatementExpressionList,org.gjt.sp.jedit.gui.HistoryTextField,org.gjt.sp.util.IntegerArray,gnu.regexp.IntPair,org.gjt.sp.jedit.options.LoadSaveOptionPane,org.gjt.sp.jedit.options.ToolBarEditDialog,bsh.BSHTryStatement}
@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute bug numeric

@data
254,jEdit,4.1,bsh.BSHSwitchStatement,2,2,0,10,9,1,1,9,2,2,106,0,0,0.947368,0.625,2,2,52,1,0.5,0
255,jEdit,4.1,org.gjt.sp.jedit.io.FavoritesVFS,10,2,0,6,30,1,4,4,9,0.694444,246,0.75,1,0.829787,0.444444,1,1,23.2,3,1.6,0
256,jEdit,4.1,org.gjt.sp.jedit.ModeCatalogHandler,6,2,0,5,25,3,1,5,4,0.771429,215,0.857143,0,0.722222,0.722222,1,3,33.666667,7,3,0
257,jEdit,4.1,bsh.reflect.ReflectManagerImpl,2,2,0,1,4,1,0,1,2,2,16,0,0,0.75,0.75,1,1,7,2,1,0
258,jEdit,4.1,org.gjt.sp.jedit.EBPlugin,2,2,0,6,9,1,1,5,1,2,24,0,0,0.954545,0.75,0,0,11,1,0.5,0
259,jEdit,4.1,org.gjt.sp.jedit.gui.JCheckBoxList,10,5,0,7,42,43,4,5,9,0.666667,219,1,0,0.990654,0.375,1,1,20.8,4,1.6,0
260,jEdit,4.1,gnu.regexp.RETokenStart,3,2,0,4,9,1,1,3,0,0.5,106,1,0,0.777778,0.444444,1,2,34,11,4,0
261,jEdit,4.1,org.gjt.sp.jedit.proto.jeditresource.PluginResURLConnection,5,2,0,5,29,2,1,4,4,0.5625,198,0.75,0,0.935484,0.466667,1,7,37.8,8,2.2,0
262,jEdit,4.1,bsh.BSHVariableDeclarator,2,2,0,10,9,1,2,8,1,2,40,0,0,0.947368,0.6,1,2,18.5,1,0.5,0
263,jEdit,4.1,bsh.BSHFormalParameters,2,2,0,9,6,1,3,6,1,1,54,0,0,0.947368,0.666667,1,2,24.5,1,0.5,0
264,jEdit,4.1,bsh.ReflectManager,4,1,1,4,12,6,2,2,4,0.666667,37,1,1,0,0.5,0,0,8,2,1,0
265,jEdit,4.1,org.gjt.sp.jedit.pluginmgr.PluginManager,15,7,0,14,71,77,8,11,3,0.849206,584,1,1,0.979104,0.355556,0,0,37.333333,9,1.5333,0
266,jEdit,4.1,org.gjt.sp.jedit.gui.PastePrevious,12,7,0,7,59,52,1,7,10,0.709091,284,1,2,0.983508,0.277778,0,0,22.25,3,1.3333,0
267,jEdit,4.1,org.gjt.sp.jedit.search.CurrentBufferSet,6,1,0,6,9,15,4,3,6,2,34,0,0,0,0.611111,0,0,4.666667,2,1,0
268,jEdit,4.1,org.gjt.sp.jedit.gui.CloseDialog,14,7,0,7,55,67,3,7,4,0.888889,356,0.888889,1,0.980568,0.285714,0,0,23.785714,3,1.0714,0
269,jEdit,4.1,org.gjt.sp.jedit.gui.AnimatedIcon,13,2,0,1,20,30,1,1,9,0.805556,115,1,0,0.571429,0.269231,0,0,7.384615,2,1.0769,0
270,jEdit,4.1,gnu.regexp.RETokenLookAhead,3,2,0,5,11,0,1,4,0,0,87,0,1,0.777778,0.444444,1,2,27.333333,7,3,0
271,jEdit,4.1,gnu.regexp.RESyntax,9,1,0,6,18,0,6,1,8,1.015625,368,0.104167,17,0,0.40625,0,0,34.555556,2,1,0
272,jEdit,4.1,bsh.BSHTypedVariableDeclaration,3,2,0,11,13,3,1,10,1,1,102,0,0,0.9,0.444444,1,1,32.666667,6,2.3333,0
273,jEdit,4.1,org.gjt.sp.jedit.textarea.FoldVisibilityManager,21,1,0,14,52,0,9,7,21,0.492857,1738,1,3,0,0.251701,0,0,81.428571,35,9.0952,0
274,jEdit,4.1,org.gjt.sp.jedit.EditAction,12,1,5,29,18,54,28,3,12,0.727273,49,1,0,0,0.3125,0,0,3,1,0.9167,0
275,jEdit,4.1,org.gjt.sp.jedit.EditServer,6,2,0,8,54,5,3,7,2,0.72,377,1,0,0.924242,0.305556,0,0,61,13,3.8333,0
276,jEdit,4.1,bsh.ParserConstants,1,1,0,12,1,0,12,0,0,2,617,0,0,0,0,0,0,496,0,0,0
277,jEdit,4.1,org.gjt.sp.util.WorkThreadProgressListener,2,1,0,6,2,1,6,1,2,2,2,0,0,0,1,0,0,0,1,1,0
278,jEdit,4.1,org.gjt.sp.jedit.msg.EditorStarted,1,2,0,3,2,0,1,2,1,2,5,0,0,1,1,0,0,4,0,0,0
279,jEdit,4.1,com.microstar.xml.XmlHandler,13,1,0,7,13,78,7,0,13,2,13,0,0,0,0.430769,0,0,0,1,1,0
280,jEdit,4.1,org.gjt.sp.jedit.gui.DirectoryMenu,4,8,0,13,39,4,3,13,4,0.666667,237,1,0,0.996516,0.666667,0,0,58,19,5.25,0
281,jEdit,4.1,org.gjt.sp.jedit.gui.EnhancedMenuItem,6,6,0,7,37,3,3,5,3,0.533333,214,1,1,0.994994,0.32,2,11,33.666667,8,2.5,0
282,jEdit,4.1,org.gjt.sp.jedit.syntax.ParserRule,11,1,0,9,20,53,5,6,10,0.782609,477,0.043478,2,0,0.373737,0,0,40.272727,7,3.0909,0
283,jEdit,4.1,org.gjt.sp.jedit.gui.ViewRegisters,6,7,0,8,47,9,3,8,3,0.8,299,1,0,0.992436,0.388889,0,0,48.333333,1,0.8333,0
284,jEdit,4.1,org.gjt.sp.jedit.browser.BrowserCommandsMenu,6,5,0,12,45,5,6,7,2,0.828571,536,1,3,0.993056,0.3,0,0,87.166667,3,1.5,0
285,jEdit,4.1,org.gjt.sp.jedit.gui.EnhancedMenu,5,7,5,8,27,8,6,3,5,0.625,121,1,0,0.99536,0.6,2,2,22.8,6,1.8,0
286,jEdit,4.1,bsh.Capabilities,7,1,0,5,12,13,5,0,6,0.5,65,1,0,0,0.166667,0,0,8,4,1.5714,0
287,jEdit,4.1,org.gjt.sp.jedit.gui.FontSelectorDialog,19,7,0,5,80,133,3,4,5,0.79798,646,1,0,0.97619,0.180556,3,5,32.421053,5,1.1053,0
288,jEdit,4.1,bsh.BSHMethodDeclaration,3,2,0,11,14,1,2,10,2,0.875,134,0,2,0.9,0.555556,1,3,42.333333,1,0.6667,0
289,jEdit,4.1,org.gjt.sp.jedit.options.GlobalOptions,6,8,0,27,35,13,3,24,4,0.933333,233,1,3,0.997028,0.5,1,1,37.333333,3,0.6667,0
290,jEdit,4.1,org.gjt.sp.jedit.search.SearchMatcher,2,1,0,5,2,1,4,1,2,2,2,0,0,0,0.625,0,0,0,1,1,0
291,jEdit,4.1,bsh.ParseException,11,4,0,4,23,23,2,2,10,0.533333,492,0.333333,1,0.764706,0.272727,2,4,43.181818,14,3.2727,0
292,jEdit,4.1,bsh.Token,3,1,0,5,4,3,5,0,2,1.4375,23,0,2,0,0.5,0,0,4,2,1,0
293,jEdit,4.1,bsh.JThis,86,2,0,8,96,3649,0,8,84,2,696,0,0,0.105263,0.056202,0,0,7.093023,3,1.0233,0
294,jEdit,4.1,org.gjt.sp.jedit.msg.EditorExitRequested,2,2,0,4,4,1,1,3,2,2,10,0,0,0.75,0.75,0,0,4,1,0.5,0
295,jEdit,4.1,org.gjt.sp.jedit.gui.ColorWellButton,3,6,0,8,14,3,6,3,3,2,46,0,0,0.997382,0.833333,0,0,14.333333,1,0.6667,0
296,jEdit,4.1,bsh.SimpleNode,19,1,36,51,30,147,47,7,19,0.888889,240,0.5,4,0,0.233083,0,0,11.315789,6,1.6316,0
297,jEdit,4.1,bsh.BSHArguments,2,2,0,10,6,1,5,5,1,2,30,0,0,0.947368,0.625,0,0,14,1,0.5,0
298,jEdit,4.1,org.gjt.sp.jedit.pluginmgr.PluginList,5,1,0,12,27,0,5,8,0,0.5,158,0,0,0,0.466667,0,0,30,5,1.8,0
299,jEdit,4.1,org.gjt.sp.jedit.gui.AbbrevEditor,8,5,0,5,33,0,4,1,8,0.571429,419,1,0,0.989394,0.625,0,0,51,12,3.375,0
300,jEdit,4.1,org.gjt.sp.jedit.gui.EnhancedButton,3,7,0,5,10,1,2,4,2,0.5,40,1,1,0.997399,0.4,1,1,12,1,0.6667,0
301,jEdit,4.1,org.gjt.sp.jedit.print.BufferPrinter1_4,7,1,0,7,52,1,0,7,4,0.714286,343,0.285714,0,0,0.2,0,0,47,11,3.5714,0
302,jEdit,4.1,bsh.ReflectError,2,3,0,7,4,1,7,0,2,2,9,0,0,1,0.75,0,0,3.5,0,0,0
303,jEdit,4.1,org.gjt.sp.jedit.ActionListHandler,11,2,0,6,28,31,1,5,7,0.8,223,1,1,0.565217,0.333333,1,3,18.545455,8,2.2727,0
304,jEdit,4.1,org.gjt.sp.jedit.gui.MarkersMenu,4,8,0,8,28,6,2,8,4,2,129,0,0,0.996516,0.875,0,0,31.25,8,2.5,0
305,jEdit,4.1,bsh.BSHStatementExpressionList,2,2,0,7,6,1,1,6,1,2,28,0,0,0.947368,0.625,1,1,13,1,0.5,0
306,jEdit,4.1,org.gjt.sp.jedit.gui.HistoryTextField,28,6,0,21,91,206,18,6,15,0.772487,615,1,1,0.970588,0.219388,3,7,20.714286,13,2.3571,0
307,jEdit,4.1,org.gjt.sp.util.IntegerArray,6,1,0,4,8,0,4,0,6,0.5,66,1,0,0,0.75,0,0,9.666667,2,1,0
308,jEdit,4.1,gnu.regexp.IntPair,1,1,0,1,2,0,1,0,0,2,6,0,0,0,1,0,0,3,0,0,0
309,jEdit,4.1,org.gjt.sp.jedit.options.LoadSaveOptionPane,5,6,0,4,35,0,2,3,3,0.714286,406,1,0,0.994056,0.5,3,5,77.4,5,1.8,0
310,jEdit,4.1,org.gjt.sp.jedit.options.ToolBarEditDialog,14,7,0,14,96,51,2,13,4,0.782051,774,1,0,0.980568,0.214286,0,0,53.428571,6,1.7857,0
311,jEdit,4.1,bsh.BSHTryStatement,2,2,0,13,25,1,1,12,1,2,214,0,0,0.947368,0.625,1,2,106,1,0.5,0
